,TargetB,ID,TargetD,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCat96NK,StatusCatStarAll,DemCluster,DemAge,DemGender,DemHomeOwner,DemIncomeGroup,DemMedHomeValue,DemPctVeterans
8630,0,00172887,,1,1,1,1,23.0,23.0,23.0,23.0,21,21,10,17,15,4,7,6,F,0,30,37.0,F,H,2.0,75900,33
8631,1,00172888,15.0,3,3,2,2,20.0,15.0,15.0,12.5,18,24,14,24,23,6,11,9,N,0,40,,F,U,,98800,36
8632,0,00172892,,3,4,2,2,15.0,10.0,9.0,10.0,18,32,12,26,24,6,12,10,A,0,30,49.0,F,U,2.0,69400,44
8633,0,00172908,,1,8,0,2,17.0,17.0,12.13,,17,90,8,24,40,4,4,17,A,0,36,67.0,F,U,,119200,37
8634,0,00172924,,1,3,1,2,45.0,45.0,46.67,45.0,21,41,13,34,39,6,17,16,A,0,27,49.0,F,U,6.0,111100,39
8635,1,00172929,6.0,7,10,4,6,7.0,5.57,5.4,5.0,19,44,11,33,37,6,17,17,S,1,27,49.0,F,H,5.0,151600,56
8636,0,00172931,,1,2,1,2,15.0,15.0,12.5,15.0,18,53,10,19,28,4,7,10,A,0,30,61.0,F,H,4.0,94200,39
8637,0,00172937,,1,8,1,5,10.0,20.0,17.5,20.0,22,69,7,27,50,4,14,19,A,0,26,67.0,M,H,1.0,105000,38
8638,0,00172938,,2,8,0,2,32.0,31.0,20.88,,18,74,13,35,58,6,6,24,A,0,36,41.0,F,H,5.0,80400,49
8639,0,00172956,,8,24,4,14,5.0,4.63,4.0,4.5,17,120,13,31,71,6,15,31,S,1,26,84.0,F,H,1.0,114200,38
8640,0,00172962,,2,2,1,1,20.0,12.5,12.5,5.0,19,29,12,24,22,4,9,8,A,0,30,35.0,F,U,4.0,94200,38
8641,0,00172990,,2,10,2,10,15.0,13.5,9.0,13.5,21,127,11,28,64,5,13,29,A,1,41,44.0,F,H,3.0,66800,26
8642,0,00172994,,3,3,1,1,20.0,12.0,12.0,20.0,15,32,12,28,27,5,12,11,A,0,46,,F,U,3.0,91600,40
8643,1,00173039,50.0,2,9,1,6,36.0,33.5,23.11,36.0,16,103,13,32,71,6,15,27,S,1,51,,F,U,,57400,32
8644,1,00173056,5.0,4,15,1,8,5.0,5.0,6.0,5.0,18,113,12,33,72,6,16,32,S,1,44,67.0,F,H,1.0,92200,42
8645,0,00173080,,2,16,1,9,20.0,20.0,14.69,20.0,23,105,13,32,73,6,15,27,A,1,46,41.0,F,H,4.0,70300,41
8646,1,00173094,15.0,2,6,0,3,15.0,13.0,9.17,,18,75,11,28,47,4,4,16,A,1,53,73.0,M,H,5.0,60900,42
8647,1,00173100,21.0,2,8,0,3,17.0,16.0,13.0,,18,57,13,34,49,6,6,20,A,1,43,,F,U,1.0,62500,41
8648,1,00173107,15.0,1,29,1,19,15.0,15.0,7.76,15.0,18,129,9,19,58,4,11,27,S,1,46,,F,H,5.0,123200,37
8649,1,00173108,25.0,2,6,0,1,25.0,25.0,21.67,,18,53,13,35,49,6,6,21,A,0,31,,F,U,5.0,95000,0
8650,1,00173132,15.0,3,9,2,8,15.0,15.0,11.56,15.0,16,109,13,34,66,6,16,28,A,0,46,67.0,F,H,1.0,81100,48
8651,0,00173184,,2,5,1,3,20.0,12.5,8.2,20.0,19,75,13,31,40,6,13,16,A,0,46,54.0,F,H,1.0,87700,37
8652,0,00173188,,1,5,0,2,25.0,25.0,19.0,,26,88,10,29,53,5,5,21,A,0,36,70.0,F,H,2.0,64900,49
8653,0,00173189,,3,10,2,4,25.0,21.67,14.2,22.5,16,89,16,37,69,6,16,24,A,0,46,53.0,M,U,2.0,94300,51
8654,1,00173192,10.0,1,16,1,6,20.0,20.0,9.38,20.0,15,102,12,32,68,5,14,27,A,1,38,85.0,F,H,2.0,60800,17
8655,1,00173223,10.0,5,33,3,20,8.0,8.6,8.82,10.0,19,126,14,36,84,6,17,35,S,1,36,79.0,F,U,2.0,63400,36
8656,1,00173232,10.0,7,20,1,3,19.0,18.0,13.6,20.0,15,68,15,37,60,6,17,23,S,1,46,80.0,F,H,3.0,89300,46
8657,1,00173300,10.0,6,9,1,2,12.0,10.5,8.89,11.0,18,41,13,33,37,6,16,15,S,1,44,,M,H,5.0,81000,15
8658,0,00173338,,2,3,1,2,15.0,17.5,15.0,20.0,18,43,6,18,22,4,11,11,A,0,42,63.0,F,H,5.0,64300,23
8659,1,00173348,8.0,5,6,3,3,6.0,5.4,5.5,5.33,18,33,12,28,27,6,14,12,A,1,40,70.0,M,H,4.0,127600,37
8660,0,00173378,,5,14,1,6,20.0,23.0,19.0,19.0,15,113,13,35,69,6,17,30,A,1,38,27.0,F,U,,114800,28
8661,0,00173391,,7,8,4,5,7.0,5.86,5.5,6.0,16,40,13,33,34,6,16,15,S,1,42,32.0,M,U,,117600,30
8662,0,00173417,,5,6,3,3,16.0,23.4,20.5,18.0,18,32,14,31,30,6,15,13,S,1,10,,M,U,,0,0
8663,0,00173445,,4,8,4,6,15.0,18.0,13.13,18.0,22,64,13,34,54,6,16,20,A,1,10,,U,U,,0,0
8664,0,00173460,,2,4,0,1,20.0,19.0,15.0,,17,53,12,32,38,6,6,17,A,0,10,,M,U,,0,0
8665,1,00173497,5.0,1,1,1,1,20.0,20.0,20.0,20.0,16,16,12,17,14,5,7,6,F,0,13,69.0,F,H,7.0,367600,31
8666,1,00173508,25.0,1,2,0,1,20.0,20.0,15.0,,25,40,9,28,30,4,4,12,A,0,14,,M,U,,395200,31
8667,0,00173523,,2,5,2,4,20.0,20.0,17.0,20.0,21,56,13,32,51,6,16,21,A,0,14,30.0,M,H,7.0,395200,31
8668,1,00173563,30.0,6,10,1,3,5.0,12.5,10.6,10.0,15,53,13,33,45,6,15,18,A,1,40,67.0,F,H,6.0,202700,20
8669,1,00173571,25.0,2,4,1,1,30.0,25.0,17.5,20.0,17,32,18,34,34,6,14,13,A,0,38,,M,U,,257500,29
8670,0,00173616,,2,2,1,1,17.0,15.0,15.0,13.0,18,32,10,26,24,4,11,10,A,0,26,54.0,F,H,6.0,191200,16
8671,1,00173653,21.0,4,6,1,3,22.0,19.25,15.5,18.0,15,45,14,35,39,6,16,16,A,0,27,73.0,F,H,2.0,234600,26
8672,0,00173675,,2,12,1,6,15.0,13.0,8.75,15.0,16,125,13,30,67,5,11,28,A,1,38,81.0,F,H,4.0,202700,31
8673,0,00173682,,3,4,1,1,16.0,16.0,14.5,16.0,25,37,11,30,32,5,13,12,A,0,42,46.0,M,H,5.0,200800,22
8674,0,00173688,,4,12,3,6,10.0,8.75,7.67,9.67,16,104,14,33,55,6,15,26,A,0,42,64.0,M,U,,158500,22
8675,1,00173702,25.0,4,6,2,3,10.0,4.75,4.5,7.5,21,40,12,30,31,6,14,13,A,0,12,73.0,M,H,7.0,260900,30
8676,0,00173726,,3,6,1,2,11.0,10.33,8.17,11.0,18,56,12,30,40,6,13,16,A,0,12,,F,U,,280600,28
8677,1,00173737,20.0,2,6,2,4,31.0,26.0,20.67,26.0,20,52,13,32,45,6,15,18,A,1,39,79.0,M,H,4.0,147300,20
8678,1,00173744,20.0,2,2,1,1,25.0,20.0,20.0,15.0,26,31,11,26,23,5,12,10,A,0,43,,U,U,,79800,31
8679,1,00173772,10.0,8,13,7,8,8.0,9.0,7.92,9.14,19,44,13,34,41,6,16,16,S,1,43,,F,H,4.0,123300,27
8680,1,00173774,25.0,6,33,5,22,20.0,25.17,27.09,26.2,18,130,14,35,92,6,17,34,S,1,43,64.0,M,U,6.0,123300,27
8681,1,00173777,25.0,3,5,1,2,20.0,20.33,15.2,21.0,15,52,13,33,39,6,15,16,A,0,43,34.0,F,H,4.0,84600,27
8682,1,00173805,50.0,5,8,4,7,10.0,9.0,8.88,8.75,16,56,10,25,37,4,11,14,A,1,35,82.0,F,U,1.0,250600,34
8683,0,00173840,,2,3,2,3,15.0,15.0,13.33,15.0,20,41,10,28,32,4,12,12,A,0,12,67.0,M,H,3.0,261600,34
8684,1,00173872,15.0,1,1,1,1,15.0,15.0,15.0,15.0,16,16,11,16,13,4,6,5,F,0,11,,F,U,,278900,38
8685,0,00173897,,4,9,2,5,10.0,11.25,11.22,10.5,20,53,13,34,47,6,16,20,S,1,36,85.0,F,H,4.0,174600,21
8686,0,00173945,,1,1,1,1,20.0,20.0,20.0,20.0,16,16,12,17,14,5,7,6,F,0,16,65.0,F,H,7.0,257900,15
8687,0,00173948,,1,1,0,0,25.0,25.0,25.0,,20,20,11,18,16,5,5,7,F,0,16,,M,U,,235900,15
8688,1,00173985,8.0,6,15,1,4,5.0,8.5,8.27,10.0,19,52,12,34,45,6,17,20,S,1,05,42.0,M,U,6.0,208000,31
8689,1,00173994,50.0,2,2,1,1,50.0,37.5,37.5,25.0,18,24,13,24,21,6,11,9,N,0,01,,M,U,1.0,350000,39
8690,1,00173997,20.0,2,3,2,3,20.0,20.0,20.0,20.0,20,53,12,29,38,6,14,16,A,0,01,60.0,M,H,4.0,350000,39
8691,0,00174053,,7,37,6,21,6.0,5.0,6.35,5.0,21,126,12,31,83,5,15,33,S,1,05,,F,U,,235300,17
8692,0,00174124,,1,1,1,1,20.0,20.0,20.0,20.0,16,16,5,8,8,2,4,4,E,0,00,53.0,M,H,6.0,78100,8
8693,1,00174152,26.0,2,4,1,1,21.0,18.0,13.0,15.0,17,55,13,33,40,6,15,16,A,0,12,67.0,F,H,5.0,337300,37
8694,0,00174165,,4,6,2,4,18.0,15.25,12.17,14.0,16,42,9,27,27,4,12,12,A,0,13,83.0,M,H,5.0,578600,38
8695,0,00174176,,4,6,3,4,10.0,10.0,9.17,10.0,16,54,13,31,38,6,13,14,A,1,13,77.0,M,H,5.0,450800,43
8696,1,00174182,20.0,1,1,1,1,20.0,20.0,20.0,20.0,17,17,10,15,13,4,6,5,F,0,01,65.0,F,U,4.0,306300,23
8697,0,00174186,,1,1,1,1,20.0,20.0,20.0,20.0,21,21,10,17,16,4,7,6,F,0,02,35.0,U,H,7.0,460800,33
8698,0,00174246,,3,5,3,5,16.0,15.33,13.6,15.33,20,56,12,32,45,6,16,19,A,0,12,67.0,M,H,7.0,311600,29
8699,0,00174249,,2,10,2,4,0.0,25.0,20.6,25.0,4,56,19,41,57,6,17,21,A,0,11,,U,U,,170600,30
8700,0,00174264,,1,2,0,1,20.0,20.0,12.5,,17,35,10,21,20,4,4,8,A,0,22,31.0,F,H,6.0,284100,22
8701,1,00174271,18.0,2,6,0,2,18.0,18.0,15.83,,19,56,13,35,46,6,6,20,A,0,01,,M,H,4.0,278600,27
8702,0,00174315,,2,3,2,3,25.0,22.5,18.33,22.5,16,43,14,34,38,6,15,15,A,0,25,,F,U,,70100,28
8703,1,00174317,14.0,2,8,1,2,15.0,11.0,10.13,10.0,18,64,14,33,51,6,15,18,A,0,25,67.0,M,U,,69000,26
8704,1,00174358,10.0,2,4,2,4,20.0,12.5,17.5,12.5,24,89,9,27,52,4,11,19,A,1,18,55.0,M,H,5.0,155000,32
8705,1,00174360,11.0,2,12,2,7,12.0,11.0,8.92,11.0,16,101,14,36,62,6,17,27,A,1,14,43.0,F,H,4.0,116300,33
8706,0,00174373,,1,1,1,1,15.0,15.0,15.0,15.0,21,21,8,15,13,3,6,5,F,0,17,58.0,M,H,5.0,74200,24
8707,1,00174375,25.0,1,1,1,1,25.0,25.0,25.0,25.0,20,20,11,17,15,5,8,7,F,0,18,39.0,F,H,5.0,109300,32
8708,0,00174380,,4,4,2,2,20.0,16.25,16.25,15.0,18,35,12,29,27,6,15,13,A,0,12,49.0,F,H,6.0,86000,31
8709,1,00174422,5.0,7,12,5,6,6.0,4.71,4.17,5.0,16,44,14,32,37,6,16,16,S,1,00,,F,U,1.0,103600,0
8710,0,00174428,,1,6,0,2,15.0,15.0,11.17,,26,57,10,29,42,5,5,17,A,0,00,57.0,M,H,4.0,90300,0
8711,0,00174435,,10,28,7,15,7.0,7.3,6.5,7.57,15,89,13,32,62,6,17,26,S,1,00,55.0,F,H,5.0,80300,0
8712,0,00174436,,3,9,1,6,15.0,15.0,11.0,15.0,26,113,11,33,64,5,16,28,A,1,00,64.0,F,U,3.0,78000,0
8713,1,00174453,15.0,4,8,3,5,13.0,11.5,9.88,11.33,17,57,13,32,46,6,16,17,A,0,49,77.0,M,U,,76500,39
8714,0,00174470,,6,6,3,3,11.0,7.33,7.33,6.67,15,32,8,23,22,4,11,9,A,1,44,45.0,F,H,3.0,92400,33
8715,0,00174481,,2,8,2,8,15.0,12.5,9.38,12.5,20,122,11,23,59,4,9,24,A,1,40,45.0,U,U,,82400,46
8716,0,00174551,,4,8,3,4,16.0,13.25,10.75,15.33,21,44,12,32,39,6,16,16,A,0,18,,F,U,,77900,36
8717,1,00174568,30.0,2,2,2,2,20.0,15.0,15.0,15.0,24,29,9,22,21,4,10,9,A,0,31,82.0,F,H,1.0,77000,43
8718,1,00174576,51.0,1,4,1,3,36.0,36.0,30.75,36.0,24,52,11,31,42,6,15,19,A,0,20,49.0,F,H,4.0,68100,28
8719,0,00174578,,3,5,1,2,15.0,13.67,11.0,15.0,19,63,13,24,41,6,10,14,A,0,28,,M,U,,62900,43
8720,1,00174602,11.0,3,11,3,10,12.0,11.33,8.45,11.33,19,79,11,31,55,5,14,21,S,1,34,80.0,M,U,,90800,33
8721,1,00174609,10.0,5,13,2,5,6.0,9.0,7.54,9.0,18,80,8,30,53,4,15,21,S,1,39,,F,U,,81900,27
8722,0,00174629,,3,5,1,3,25.0,23.33,18.4,20.0,19,54,13,34,43,6,16,18,A,0,14,52.0,F,H,7.0,141200,24
8723,0,00174659,,3,14,2,7,20.0,19.0,10.82,20.0,17,125,11,32,72,5,15,30,A,1,11,,U,U,,94000,18
8724,1,00174671,7.0,5,14,2,5,6.0,6.4,5.57,6.5,15,119,13,32,65,6,14,27,A,0,49,73.0,F,H,3.0,74800,38
8725,0,00174737,,2,14,1,8,12.0,11.0,12.29,10.0,18,126,12,28,66,5,12,29,A,1,36,48.0,M,U,,75100,41
8726,1,00174760,5.0,5,9,2,5,5.0,5.4,4.56,5.0,16,77,8,20,30,4,9,11,A,0,40,72.0,F,H,3.0,78600,40
8727,1,00174803,10.0,5,19,3,13,10.0,10.8,7.89,11.33,17,129,9,26,66,5,15,30,A,1,35,54.0,M,U,,67200,56
8728,0,00174821,,1,1,1,1,20.0,20.0,20.0,20.0,24,24,7,17,16,3,7,6,N,0,12,,M,U,2.0,94300,32
8729,1,00174833,20.0,3,10,3,8,20.0,20.0,13.2,20.0,25,113,12,33,66,6,16,27,A,1,17,77.0,F,H,3.0,95300,38
8730,1,00174895,21.0,1,1,1,1,15.0,15.0,15.0,15.0,16,16,11,16,13,4,6,5,F,0,41,72.0,F,H,2.0,45700,48
8731,1,00174932,20.0,4,10,4,6,6.0,17.75,12.9,17.75,15,64,15,36,57,6,17,21,A,1,40,,F,U,2.0,92300,32
8732,1,00174934,5.0,4,7,1,4,7.0,8.75,7.0,7.0,17,63,15,29,43,6,11,16,S,1,18,,F,U,,130500,44
8733,0,00174936,,3,20,2,9,24.0,20.0,9.05,18.0,21,76,15,36,62,6,16,23,S,1,18,49.0,U,H,1.0,46800,39
8734,0,00174938,,3,11,2,7,25.0,13.67,8.09,16.0,18,75,16,36,54,6,15,20,A,1,18,,F,U,,79900,42
8735,1,00174947,6.0,6,7,3,3,3.0,5.33,4.86,5.67,15,23,11,22,21,5,10,8,N,1,49,83.0,F,U,3.0,53300,35
8736,0,00174948,,2,7,2,4,21.0,18.0,9.43,18.0,22,64,10,26,42,6,15,19,A,0,44,47.0,M,U,3.0,91100,39
8737,1,00174956,10.0,4,4,2,2,15.0,7.25,7.25,4.5,15,35,10,25,24,4,11,10,A,0,40,86.0,F,H,2.0,59800,39
8738,1,00174974,10.0,5,11,4,8,10.0,9.0,7.27,8.75,16,54,14,33,48,6,16,20,S,1,45,71.0,M,H,3.0,51500,45
8739,1,00174976,15.0,1,4,0,2,15.0,15.0,12.25,,19,65,10,24,40,4,4,14,A,0,46,38.0,F,U,,61900,50
8740,0,00174991,,2,8,1,4,20.0,17.0,10.63,14.0,18,81,13,31,55,6,15,22,A,1,40,55.0,M,U,5.0,127200,21
8741,1,00175000,17.0,3,11,2,6,17.0,17.33,13.09,17.5,26,89,10,30,59,5,16,24,A,1,40,64.0,F,H,3.0,94400,36
8742,1,00175016,9.0,10,18,7,10,4.0,9.9,8.33,10.14,18,56,14,35,51,6,17,20,S,1,40,,F,U,,73400,34
8743,0,00175033,,8,25,6,17,10.0,11.25,10.33,10.0,18,123,13,34,83,6,17,34,S,1,44,60.0,F,U,,84100,26
8744,1,00175057,19.0,3,9,1,6,18.0,18.0,12.11,18.0,16,80,16,36,59,6,15,23,S,1,40,46.0,M,U,,98700,37
8745,0,00175092,,1,12,1,8,25.0,25.0,10.92,25.0,25,77,12,34,58,6,17,24,A,1,18,30.0,F,U,,76900,38
8746,1,00175112,20.0,1,1,1,1,20.0,20.0,20.0,20.0,17,17,13,18,16,5,7,6,F,0,39,40.0,F,H,5.0,301800,31
8747,1,00175113,25.0,1,1,1,1,25.0,25.0,25.0,25.0,17,17,14,19,17,5,7,6,F,0,40,,F,U,,70100,31
8748,0,00175130,,2,4,0,1,35.0,32.5,27.5,,19,55,13,35,47,6,6,20,A,0,36,,U,H,3.0,58500,49
8749,0,00175132,,3,11,1,5,50.0,50.0,41.64,50.0,19,65,13,35,60,6,17,23,A,1,49,27.0,M,U,,112700,36
8750,1,00175139,15.0,1,7,0,2,15.0,15.0,10.0,,18,74,12,30,49,5,5,20,A,1,39,68.0,M,U,,68500,25
8751,1,00175155,21.0,2,4,0,1,15.0,15.0,10.0,,15,42,12,31,30,5,5,13,L,0,48,49.0,F,U,2.0,74000,51
8752,0,00175194,,2,2,0,0,15.0,12.5,12.5,,18,28,10,23,22,4,4,9,A,0,34,,F,U,,61400,45
8753,0,00175198,,3,4,2,2,17.0,12.67,10.75,14.0,20,43,12,32,36,6,15,15,A,0,38,49.0,F,H,7.0,68000,38
8754,0,00175205,,8,11,5,5,5.0,5.25,5.27,5.2,15,32,14,32,32,6,15,13,A,0,39,49.0,U,U,,66800,41
8755,1,00175216,10.0,1,1,1,1,20.0,20.0,20.0,20.0,17,17,10,15,13,4,6,5,F,0,49,62.0,M,H,7.0,69500,30
8756,0,00175219,,3,6,2,2,10.0,5.33,5.83,5.5,18,29,12,26,26,6,13,11,A,0,49,35.0,F,H,1.0,50200,36
8757,1,00175226,11.0,2,12,2,6,10.0,9.0,7.25,9.0,18,78,12,31,55,6,14,23,S,1,48,79.0,M,U,3.0,69300,31
8758,0,00175251,,9,16,5,8,50.0,33.89,24.5,31.6,19,81,14,34,61,6,17,23,A,1,49,,M,U,,55600,36
8759,0,00175262,,2,2,1,1,45.0,32.5,32.5,20.0,18,19,15,21,17,6,9,7,N,0,25,,F,U,,103100,24
8760,1,00175283,50.0,3,12,1,8,40.0,41.67,42.08,35.0,19,115,13,34,79,6,16,31,S,1,13,52.0,F,H,5.0,102700,40
8761,0,00175321,,1,7,0,4,26.0,26.0,13.0,,19,82,13,26,50,6,6,20,A,1,09,51.0,F,H,4.0,80100,21
8762,0,00175378,,1,1,0,0,15.0,15.0,15.0,,20,20,10,17,14,3,3,5,F,0,09,75.0,F,U,5.0,81900,31
8763,1,00175396,22.0,2,4,1,3,16.0,15.0,13.0,16.0,21,77,10,24,41,4,9,14,A,0,10,43.0,F,H,5.0,40900,30
8764,0,00175412,,2,10,1,7,15.0,12.5,9.1,10.0,15,122,9,25,64,2,9,26,E,1,02,74.0,F,U,2.0,80600,28
8765,1,00175419,25.0,2,3,0,1,25.0,22.5,18.33,,19,43,13,33,35,6,6,14,A,0,10,,U,U,,37300,0
8766,1,00175438,25.0,3,28,3,16,31.0,25.67,15.46,25.67,24,118,7,22,67,4,14,28,A,1,04,77.0,U,U,,92500,30
8767,1,00175471,5.0,5,7,3,3,5.0,7.0,6.57,5.33,18,32,12,30,28,6,15,13,A,0,04,,F,U,,81300,17
8768,0,00175504,,5,29,2,15,15.0,9.2,5.34,8.5,18,111,13,35,77,6,17,30,S,1,05,81.0,F,U,1.0,64900,27
8769,1,00175535,20.0,4,5,2,3,13.0,12.0,10.6,16.5,16,40,14,34,36,6,15,14,A,1,02,36.0,M,U,4.0,90400,27
8770,1,00175579,20.0,1,3,0,1,15.0,25.0,16.67,,18,44,12,29,33,6,6,13,A,0,10,49.0,F,U,,37700,39
8771,1,00175582,15.0,3,7,2,4,15.0,12.0,9.43,10.5,15,53,9,22,38,3,10,15,E,1,30,37.0,F,U,,41100,30
8772,1,00175584,15.0,3,5,1,2,15.0,14.0,11.2,15.0,18,57,12,32,41,6,16,17,A,0,16,72.0,M,H,3.0,45400,50
8773,1,00175602,3.0,8,27,6,13,3.0,3.25,3.43,3.33,19,126,7,23,39,4,13,16,A,0,10,74.0,F,U,,21700,31
8774,0,00175609,,7,15,4,9,10.0,10.29,9.1,10.0,16,74,14,32,54,6,15,22,S,1,10,81.0,F,H,4.0,46100,28
8775,0,00175617,,3,17,2,13,10.0,10.0,8.35,10.0,20,127,13,33,76,6,15,32,S,1,21,83.0,M,H,4.0,47100,26
8776,1,00175637,20.0,2,3,0,1,20.0,12.5,15.0,,18,69,10,22,36,4,4,12,A,0,12,52.0,M,U,4.0,85800,40
8777,1,00175659,10.0,2,11,2,10,15.0,12.5,7.82,12.5,21,130,11,29,65,4,12,27,A,1,11,82.0,F,H,3.0,146500,26
8778,0,00175663,,1,1,1,1,20.0,20.0,20.0,20.0,18,18,11,16,13,4,6,5,F,0,21,48.0,F,H,4.0,39800,44
8779,1,00175708,30.0,2,2,1,1,25.0,25.0,25.0,25.0,18,32,13,28,25,6,13,11,A,0,18,55.0,M,H,5.0,53200,65
8780,1,00175719,5.0,4,12,2,7,10.0,9.25,8.33,8.5,18,64,13,34,52,6,16,21,A,1,16,72.0,M,H,4.0,74900,45
8781,0,00175730,,2,15,2,7,15.0,17.5,12.4,17.5,25,105,8,24,64,5,15,29,A,0,15,85.0,M,U,,127300,30
8782,1,00175731,10.0,1,13,0,5,12.0,12.0,11.0,,26,113,9,27,64,4,4,25,A,1,20,80.0,M,H,1.0,86400,40
8783,0,00175748,,5,5,3,3,7.0,6.2,6.2,6.33,16,28,14,27,24,6,12,10,A,1,18,47.0,F,U,,176400,30
8784,0,00175759,,3,4,1,2,12.0,12.33,10.5,15.0,19,45,13,28,33,6,11,11,A,0,20,,F,U,,84000,25
8785,1,00175782,21.0,1,1,1,1,15.0,15.0,15.0,15.0,21,21,8,15,13,3,6,5,F,0,17,,F,U,6.0,95300,38
8786,1,00175790,21.0,2,4,1,2,15.0,12.5,11.25,10.0,26,43,10,28,32,4,13,13,A,0,29,73.0,F,U,2.0,75900,54
8787,1,00175847,10.0,5,7,1,2,4.5,6.2,5.5,5.0,18,40,13,33,33,6,15,14,A,1,11,67.0,F,H,4.0,207000,25
8788,0,00175890,,1,4,1,2,15.0,15.0,10.5,15.0,19,57,11,28,41,5,12,16,A,0,16,84.0,M,H,4.0,68100,54
8789,1,00175902,15.0,4,14,2,6,10.0,11.25,9.07,10.0,15,80,13,34,61,6,16,23,A,1,28,,F,H,1.0,80700,40
8790,1,00175907,15.0,4,17,4,15,15.0,14.0,9.53,14.0,25,124,11,31,71,6,17,32,A,1,28,82.0,F,H,5.0,80700,40
8791,1,00175917,15.0,3,9,0,4,10.0,13.33,13.33,,15,105,13,30,62,5,5,25,A,1,44,72.0,F,H,4.0,86600,32
8792,1,00175935,15.0,1,1,0,0,15.0,15.0,15.0,,16,16,11,16,13,4,4,5,F,0,20,,F,U,,54100,43
8793,1,00175951,15.0,2,5,0,1,15.0,13.5,10.4,,23,63,12,28,44,6,6,16,A,0,20,52.0,F,H,4.0,58400,43
8794,1,00175974,11.0,3,9,2,5,12.0,11.33,7.44,11.0,18,91,13,32,56,6,15,21,A,0,30,80.0,M,U,1.0,54200,29
8795,1,00175996,10.0,1,4,0,1,15.0,15.0,11.5,,19,44,11,31,35,5,5,15,A,0,12,62.0,F,H,6.0,114900,35
8796,0,00176038,,1,9,0,5,20.0,20.0,10.56,,22,123,11,23,54,5,5,23,S,1,17,74.0,F,H,4.0,72700,32
8797,0,00176047,,2,16,2,10,25.0,22.5,15.56,22.5,22,129,13,32,74,6,15,31,A,1,18,,U,U,,66900,38
8798,1,00176053,12.0,4,6,1,2,10.0,10.5,9.0,12.0,18,44,13,33,37,6,15,15,A,0,08,55.0,M,U,3.0,0,39
8799,0,00176070,,3,3,3,3,17.0,15.67,15.67,15.67,16,29,14,28,26,6,13,11,A,1,40,41.0,F,H,5.0,0,36
8800,1,00176107,20.0,3,15,2,11,21.0,16.33,11.53,14.0,15,128,13,33,74,6,15,32,A,1,40,68.0,F,H,5.0,92600,36
8801,0,00176122,,3,4,2,3,15.0,13.0,11.0,14.0,17,41,13,31,33,6,14,13,A,0,35,70.0,M,H,5.0,123400,45
8802,1,00176138,10.0,3,16,1,6,10.0,12.0,8.31,10.0,18,104,8,29,68,4,15,27,A,1,25,,M,H,5.0,0,21
8803,1,00176140,8.0,4,8,3,6,5.0,8.5,8.75,6.67,16,105,9,27,48,4,12,20,A,1,24,63.0,M,U,,70900,54
8804,0,00176174,,4,23,3,13,10.0,8.5,8.09,8.0,18,89,13,34,71,6,17,26,S,1,18,76.0,F,U,,70000,36
8805,0,00176176,,2,16,0,9,10.0,9.0,5.56,,18,99,12,29,65,5,5,25,A,1,20,82.0,F,H,1.0,119900,53
8806,1,00176221,13.0,5,9,4,5,10.0,7.0,7.22,6.25,16,55,14,35,46,6,16,18,A,0,17,,F,U,2.0,62500,34
8807,0,00176237,,1,1,1,1,20.0,20.0,20.0,20.0,21,21,11,18,16,4,7,6,F,0,30,,M,U,,47500,34
8808,0,00176248,,2,7,0,2,25.0,22.5,12.43,,25,86,12,30,55,6,6,22,A,0,34,48.0,F,U,,96100,41
8809,1,00176252,15.0,8,22,5,14,15.0,14.0,10.36,13.6,22,105,13,34,73,6,17,28,S,1,12,86.0,M,U,2.0,71600,65
8810,1,00176253,50.0,1,12,0,7,50.0,50.0,32.92,,18,129,13,35,75,6,6,30,A,1,46,84.0,F,H,5.0,150600,31
8811,0,00176261,,1,1,1,1,15.0,15.0,15.0,15.0,20,20,8,15,13,3,6,5,F,0,40,,F,U,,63900,34
8812,0,00176269,,4,5,1,1,10.0,8.5,8.0,10.0,18,32,12,27,25,6,13,11,A,1,35,45.0,F,H,4.0,86100,45
8813,0,00176284,,3,6,2,3,14.0,12.67,8.83,12.0,18,67,6,21,36,4,11,15,A,0,27,81.0,F,H,3.0,50200,35
8814,1,00176292,25.0,1,5,0,4,25.0,25.0,9.0,,26,88,9,21,46,4,4,17,A,1,31,,M,U,,43100,36
8815,0,00176336,,1,1,1,1,20.0,20.0,20.0,20.0,17,17,12,17,15,4,6,5,F,0,25,,F,U,1.0,51300,8
8816,0,00176361,,2,6,1,4,26.0,26.0,18.83,26.0,19,79,13,33,53,6,16,23,A,0,18,78.0,M,H,1.0,82000,27
8817,1,00176379,10.0,1,1,1,1,20.0,20.0,20.0,20.0,21,21,8,15,13,3,6,5,N,0,25,77.0,M,H,4.0,82900,6
8818,1,00176380,15.0,3,3,2,2,20.0,10.0,10.0,5.0,25,32,12,29,28,6,14,12,A,0,24,48.0,M,U,7.0,86500,40
8819,1,00176409,30.0,2,10,2,6,20.0,15.0,12.4,15.0,20,91,13,32,60,6,15,25,A,1,40,56.0,M,H,2.0,70900,45
